Date,SPX,GLD,USO,SLV,EUR/USD
11/29/2011,1195.189941,1830.907287,38.549999,31.030001,1.3317
11/30/2011,1246.959961,1866.564337,38.779999,32,1.33241
12/1/2011,1244.579956,1861.078637,38.610001,31.860001,1.344393
12/2/2011,1244.280029,1863.163225,39.029999,31.65,1.346692
12/5/2011,1257.079956,1835.734725,39.009998,31.049999,1.341904
12/6/2011,1258.469971,1845.169975,39,31.93,1.33867
12/7/2011,1261.01001,1858.555094,38.810001,31.610001,1.341202
12/8/2011,1234.349976,1821.032928,37.779999,30.700001,1.340375
12/9/2011,1255.189941,1825.640894,38.5,31.33,1.334543
12/12/2011,1236.469971,1777.257141,37.880001,30.49,1.337167
12/13/2011,1225.72998,1738.418297,38.610001,29.82,1.317107
12/14/2011,1211.819946,1677.417335,36.66,28.07,1.301914
12/15/2011,1215.75,1671.273384,36.130001,28.219999,1.298802
12/16/2011,1219.660034,1703.090378,36.27,28.85,1.302966
12/19/2011,1205.349976,1699.140663,36.200001,27.959999,1.303696
12/20/2011,1241.300049,1722.290328,37.560001,28.77,1.300779
12/21/2011,1243.719971,1724.265268,38.110001,28.6,1.308798
12/22/2011,1254,1711.977179,38.279999,28.360001,1.304002
12/23/2011,1265.329956,1714.939512,38.490002,28.280001,1.305602
12/27/2011,1265.430054,1699.579618,39.060001,27.870001,1.305057
12/28/2011,1249.640015,1657.010531,38.34,26.27,1.307207
12/29/2011,1263.02002,1649.440232,38.41,27.07,1.292725
12/30/2011,1257.599976,1667.543141,38.110001,26.940001,1.295605
1/3/2012,1277.060059,1710.660666,39.689999,28.83,1.294096
1/4/2012,1277.300049,1719.328171,39.77,28.389999,1.305602
1/5/2012,1281.060059,1731.067481,39.169998,28.51,1.293142
1/6/2012,1277.810059,1724.704047,39.220001,27.91,1.279607
1/9/2012,1280.699951,1717.0241,39.080002,28.129999,1.268038
1/10/2012,1292.079956,1740.502885,39.34,29.049999,1.277596
1/11/2012,1292.47998,1751.803416,38.919998,29.139999,1.275185
1/12/2012,1295.5,1759.593187,38.060001,29.309999,1.272394
1/13/2012,1289.089966,1747.305109,38.16,28.82,1.282051
1/17/2012,1293.670044,1760.9097,38.790001,29.190001,1.266705
1/18/2012,1308.040039,1772.978306,38.830002,29.65,1.2746
1/19/2012,1314.5,1768.809119,38.689999,29.74,1.286604
1/20/2012,1315.380005,1778.134875,37.779999,31.219999,1.296496
1/23/2012,1316,1790.093668,38.389999,31.389999,1.288477
1/24/2012,1314.650024,1777.476459,38.099998,31.08,1.302694
1/25/2012,1326.060059,1825.860366,38.349998,32.369999,1.304104
1/26/2012,1318.430054,1835.186122,38.369999,32.43,1.310736
1/27/2012,1316.329956,1853.837469,38.299999,32.959999,1.309278
1/30/2012,1313.01001,1843.524331,38.009998,32.529999,1.320795
1/31/2012,1312.410034,1857.567712,37.82,32.279999,1.313957
2/1/2012,1324.089966,1860.310562,37.380001,32.77,1.307702
2/2/2012,1325.540039,1876.658003,37.130001,33.360001,1.317003
2/3/2012,1344.900024,1839.245485,37.59,32.689999,1.313715
2/6/2012,1344.329956,1834.198575,37.330002,32.68,1.312715
2/7/2012,1347.050049,1861.846547,37.950001,33.259998,1.312164
2/8/2012,1349.959961,1848.6809,38.040001,33.040001,1.324854
2/9/2012,1351.949951,1843.414672,38.330002,32.900002,1.324854
2/10/2012,1342.640015,1833.759785,38.02,32.509998,1.327845
2/13/2012,1351.77002,1837.819159,38.689999,32.75,1.323679
2/14/2012,1350.5,1833.540313,38.84,32.540001,1.315789
2/15/2012,1343.22998,1844.402065,39.18,32.450001,1.31337
2/16/2012,1358.040039,1843.1952,39.279999,32.57,1.305807
2/17/2012,1361.22998,1836.063856,39.75,32.279999,1.31268
2/21/2012,1362.209961,1876.328872,40.580002,33.380001,1.320481
2/22/2012,1357.660034,1897.393938,40.59,33.439999,1.324328
2/23/2012,1363.459961,1898.271672,41.369999,34.400002,1.325574
2/24/2012,1365.73999,1889.604178,42.009998,34.369999,1.337363
2/27/2012,1367.589966,1883.789347,41.18,34.360001,1.346711
2/28/2012,1372.180054,1903.428241,40.790001,35.830002,1.340662
2/29/2012,1365.680054,1802.491229,40.919998,33.549999,1.3478
3/1/2012,1374.089966,1827.944965,41.75,34.439999,1.33209
3/2/2012,1369.630005,1824.982632,40.77,33.759998,1.332268
3/5/2012,1364.329956,1817.412344,40.970001,33.029999,1.318618
3/6/2012,1343.359985,1785.046747,40.130001,32.009998,1.322576
3/7/2012,1352.630005,1795.250237,40.610001,32.41,1.312336
3/8/2012,1365.910034,1813.352981,40.82,32.849998,1.313991
3/9/2012,1370.869995,1825.421587,41.09,33.220001,1.327492
3/12/2012,1371.089966,1811.049075,40.700001,32.630001,1.312508
3/13/2012,1395.949951,1780.658253,40.830002,32.259998,1.316829
3/14/2012,1394.280029,1750.706375,40.41,31.27,1.308044
3/15/2012,1402.599976,1767.273134,40.279999,31.530001,1.302253
3/16/2012,1404.170044,1769.686853,41.029999,31.59,1.307873
3/19/2012,1409.75,1772.868482,41.290001,31.98,1.317714
3/20/2012,1405.52002,1756.850337,40.43,31.15,1.322926
3/21/2012,1402.890015,1757.728071,40.66,31.209999,1.323767
3/22/2012,1392.780029,1750.706375,40.139999,30.540001,1.321877
3/23/2012,1397.109985,1772.210231,40.689999,31.24,1.320481
3/26/2012,1416.51001,1803.698094,40.77,31.940001,1.336005
3/27/2012,1412.52002,1790.971391,40.709999,31.59,1.332871
3/28/2012,1405.540039,1771.990759,40.189999,31.15,1.332623
3/29/2012,1403.280029,1769.467381,39.290001,31.35,1.331381
4/2/2012,1419.040039,1787.679938,40.029999,32.049999,1.333333
4/3/2012,1413.380005,1754.217135,39.66,31.65,1.322524
4/4/2012,1398.959961,1724.813871,38.84,30.33,1.314406
4/5/2012,1398.079956,1736.882312,39.259998,30.719999,1.306506
4/9/2012,1382.199951,1748.511963,38.970001,30.59,1.311131
4/10/2012,1358.589966,1767.492606,38.509998,30.790001,1.30736
4/11/2012,1368.709961,1767.163475,39.009998,30.65,1.311992
4/12/2012,1387.569946,1785.046747,39.439999,31.42,1.318913
4/16/2012,1369.569946,1760.470921,39.18,30.559999,1.31268
4/17/2012,1390.780029,1758.16685,39.639999,30.799999,1.313543
4/18/2012,1385.140015,1747.853712,39.049999,30.639999,1.311992
4/19/2012,1376.920044,1749.170225,38.959999,30.799999,1.314579
4/23/2012,1366.939941,1745.220675,39.029999,29.969999,1.315201
4/24/2012,1371.969971,1747.744053,39.169998,29.93,1.319784
4/25/2012,1390.689941,1751.254813,39.41,29.860001,1.323276
4/26/2012,1399.97998,1766.724531,39.529999,30.18,1.319087
4/30/2012,1397.910034,1776.050287,39.68,30.110001,1.323977
5/1/2012,1405.819946,1769.906325,40.150002,30.059999,1.323977
5/2/2012,1402.310059,1761.897082,39.889999,29.780001,1.314752
5/3/2012,1391.569946,1744.123469,38.830002,29.290001,1.315616
5/7/2012,1369.579956,1745.330334,37.049999,29.209999,1.306165
5/8/2012,1363.719971,1711.5384,36.869999,28.65,1.299545
5/9/2012,1354.579956,1694.752169,36.52,28.379999,1.293661
5/10/2012,1357.98999,1698.043622,36.610001,28.25,1.293494
5/14/2012,1338.349976,1660.301984,35.610001,27.42,1.283203
5/15/2012,1330.660034,1642.857491,35.279999,26.860001,1.273561
5/16/2012,1324.800049,1639.785521,35.049999,26.370001,1.273075
5/17/2012,1304.859985,1676.429953,35.040001,27.24,1.269841
5/21/2012,1315.98999,1696.726944,35.150002,27.68,1.281066
5/22/2012,1316.630005,1668.530534,34.48,27.34,1.266464
5/23/2012,1318.859985,1663.483613,34.09,27.049999,1.256124
5/24/2012,1320.680054,1661.179718,34.259998,27.440001,1.253604
5/29/2012,1332.420044,1656.900872,34.23,27.1,1.247816
5/30/2012,1313.319946,1666.665418,33.02,27.120001,1.237471
5/31/2012,1310.329956,1663.483613,32.610001,26.959999,1.236247
6/4/2012,1278.180054,1726.020725,31.76,27.459999,1.250938
6/5/2012,1285.5,1724.045785,31.76,27.719999,1.246261
6/6/2012,1315.130005,1724.813871,32.150002,28.51,1.257387
6/7/2012,1314.98999,1695.0813,31.719999,27.790001,1.257071
6/11/2012,1308.930054,1704.516715,30.700001,27.790001,1.247816
6/12/2012,1324.180054,1716.585321,31.42,28.120001,1.250469
6/13/2012,1314.880005,1723.826313,31.1,28.01,1.257387
6/14/2012,1329.099976,1730.73835,31.73,27.82,1.262786
6/18/2012,1344.780029,1732.713125,31.32,27.870001,1.259763
6/19/2012,1357.97998,1724.265268,31.68,27.639999,1.26807
6/20/2012,1355.689941,1711.209269,30.49,27.26,1.26807
6/21/2012,1325.51001,1667.872272,29.459999,26.120001,1.255178
6/25/2012,1313.719971,1686.962409,29.799999,26.709999,1.250469
6/26/2012,1319.98999,1674.455013,29.809999,26.299999,1.248751
6/27/2012,1331.849976,1676.759084,30.200001,26.129999,1.247349
6/28/2012,1329.040039,1657.230003,29.5,25.629999,1.244091
7/2/2012,1365.51001,1701.554382,31.43,26.73,1.258178
7/3/2012,1374.02002,1727.556721,32.939999,27.49,1.260557
7/5/2012,1367.579956,1708.027475,32.619999,26.879999,1.239157
7/9/2012,1352.459961,1690.034379,32.169998,26.540001,1.23183
7/10/2012,1341.469971,1669.298444,31.52,26.059999,1.22564
7/11/2012,1341.449951,1678.514541,32.330002,26.25,1.224725
7/12/2012,1334.76001,1674.125882,32.200001,26.35,1.219274
7/16/2012,1353.640015,1691.899671,33.119999,26.49,1.226843
7/17/2012,1363.670044,1683.780769,33.380001,26.469999,1.229559
7/18/2012,1372.780029,1679.172803,33.689999,26.42,1.227747
7/19/2012,1376.51001,1682.793387,34.639999,26.42,1.227687
7/23/2012,1350.52002,1678.953331,33,26.209999,1.212415
7/24/2012,1338.310059,1684.329372,33.150002,26.219999,1.206185
7/25/2012,1337.890015,1707.917816,33.209999,26.530001,1.214034
7/26/2012,1360.02002,1719.986422,33.41,26.709999,1.228049
7/30/2012,1385.300049,1727.227425,33.450001,27.360001,1.225941
7/31/2012,1379.319946,1716.914441,32.68,27.120001,1.229407
8/1/2012,1375.319946,1702.102985,33.169998,26.540001,1.22414
8/2/2012,1365,1691.021937,32.599998,26.309999,1.218027
8/6/2012,1394.22998,1714.829853,34.419998,27.110001,1.239004
8/7/2012,1401.349976,1714.610381,34.91,27.27,1.238697
8/8/2012,1402.219971,1716.804628,34.869999,27.209999,1.237333
8/9/2012,1402.800049,1722.400141,34.93,27.290001,1.229407
8/13/2012,1404.109985,1711.428741,34.66,26.92,1.232742
8/14/2012,1403.930054,1701.993337,34.919998,26.959999,1.23259
8/15/2012,1405.530029,1707.479037,35.189999,26.969999,1.228954
8/16/2012,1415.51001,1717.682362,35.560001,27.370001,1.235788
8/20/2012,1418.130005,1725.362309,35.830002,27.950001,1.23533
8/21/2012,1413.170044,1742.587484,35.98,28.370001,1.247661
8/22/2012,1413.48999,1761.348479,36.220001,28.92,1.253447
8/23/2012,1402.079956,1776.159935,35.759998,29.6,1.256124
8/27/2012,1410.439941,1770.345115,35.610001,29.74,1.250156
8/28/2012,1409.300049,1773.417085,35.790001,29.93,1.257229
8/29/2012,1410.48999,1761.897082,35.380001,29.75,1.253133
8/30/2012,1399.47998,1761.129172,35.259998,29.440001,1.251095
9/4/2012,1404.939941,1804.575828,35.509998,31.360001,1.253447
9/5/2012,1403.439941,1802.710712,35.57,31.27,1.260239
9/6/2012,1432.119995,1809.074135,35.23,31.67,1.263264
9/10/2012,1429.079956,1835.405429,35.849998,32.290001,1.276161
9/11/2012,1433.560059,1842.097994,36.110001,32.41,1.285182
9/12/2012,1436.560059,1842.317466,36.040001,32.209999,1.290323
9/13/2012,1459.98999,1879.510512,36.509998,33.610001,1.299376
9/17/2012,1461.189941,1869.526494,35.75,32.990002,1.311011
9/18/2012,1459.319946,1884.008819,35.57,33.709999,1.304631
9/19/2012,1461.050049,1884.228291,34.119999,33.57,1.305824
9/20/2012,1460.26001,1881.265969,34.509998,33.580002,1.297353
9/24/2012,1456.890015,1876.658003,34.09,32.93,1.294163
9/25/2012,1441.589966,1873.586022,33.75,32.68,1.290006
9/26/2012,1433.319946,1863.053412,33.34,32.869999,1.288162
9/27/2012,1447.150024,1890.811032,34.150002,33.580002,1.291322
10/1/2012,1444.48999,1890.262429,34.25,33.650002,1.288826
10/2/2012,1445.75,1888.178006,34.02,33.5,1.291656
10/3/2012,1450.98999,1891.579118,32.610001,33.509998,1.292324
10/4/2012,1461.400024,1904.744765,33.939999,33.93,1.301744
10/8/2012,1455.880005,1887.629403,33.220001,32.970001,1.29769
10/9/2012,1441.47998,1875.999741,34.18,32.830002,1.285843
10/10/2012,1432.560059,1874.353932,33.84,32.950001,1.285843
10/11/2012,1432.839966,1879.620325,34.290001,32.900002,1.293326
10/15/2012,1440.130005,1847.035256,34,31.66,1.296849
10/16/2012,1454.920044,1858.774566,34.130001,31.93,1.310788
10/17/2012,1460.910034,1860.091079,34.099998,32.119999,1.311648
10/18/2012,1457.339966,1851.862529,34.07,31.73,1.306916
10/22/2012,1433.819946,1838.587234,32.900002,31.389999,1.307019
10/23/2012,1413.109985,1814.998625,31.969999,30.68,1.297353
10/24/2012,1408.75,1808.745015,31.629999,30.709999,1.296512
10/25/2012,1412.969971,1821.471872,31.780001,31.120001,1.293828
10/31/2012,1412.160034,1830.358684,31.780001,31.27,1.29626
11/1/2012,1427.589966,1822.020475,32.060001,31.219999,1.296512
11/2/2012,1414.199951,1783.949706,31.35,29.950001,1.294834
11/5/2012,1417.26001,1790.861578,31.610001,30.17,1.282791
11/6/2012,1428.390015,1824.543853,32.560001,31.01,1.280246
11/7/2012,1394.530029,1826.628441,31.209999,30.83,1.280803
11/8/2012,1377.51001,1843.085541,31.299999,31.379999,1.275998
11/9/2012,1379.849976,1841.220425,31.73,31.540001,1.274535
11/12/2012,1380.030029,1837.160897,31.59,31.370001,1.272394
11/13/2012,1374.530029,1833.321006,31.41,31.4,1.270971
11/14/2012,1355.48999,1833.759785,31.77,31.639999,1.270971
11/15/2012,1353.329956,1822.239782,31.49,31.530001,1.273237
11/16/2012,1359.880005,1819.935887,31.93,31.209999,1.278445
11/19/2012,1386.890015,1841.768863,32.669998,32.049999,1.27595
11/20/2012,1387.810059,1836.502635,31.950001,32.110001,1.276944
11/21/2012,1391.030029,1838.367762,32.119999,32.290001,1.281443
11/23/2012,1409.150024,1860.859165,32.32,32.98,1.287515
11/26/2012,1406.290039,1858.884225,32.189999,33.02,1.296596
11/27/2012,1398.939941,1850.984971,31.98,32.93,1.298701
11/28/2012,1409.930054,1827.286703,31.790001,32.619999,1.293828
11/29/2012,1415.949951,1834.198575,32.169998,33.130001,1.295337
11/30/2012,1416.180054,1821.801003,32.560001,32.360001,1.297353
12/3/2012,1409.459961,1822.678737,32.599998,32.52,1.29968
12/5/2012,1409.280029,1800.626113,32.220001,31.82,1.309929
12/6/2012,1413.939941,1804.7953,31.66,31.93,1.307019
12/7/2012,1418.069946,1812.036468,31.530001,32.029999,1.296344
12/10/2012,1418.550049,1819.058153,31.389999,32.139999,1.290606
12/11/2012,1427.839966,1817.412344,31.469999,31.91,1.293828
12/12/2012,1428.47998,1818.729022,31.780001,32.369999,1.301321
12/13/2012,1419.449951,1803.368963,31.58,31.530001,1.306677
12/14/2012,1413.579956,1800.735937,31.809999,31.17,1.307873
12/17/2012,1430.359985,1804.137038,32.009998,31.200001,1.316586
12/18/2012,1446.790039,1778.244534,32.18,30.65,1.316482
12/19/2012,1435.810059,1773.965688,32.669998,30.110001,1.323101
12/20/2012,1443.689941,1752.461678,32.73,29,1.321528
12/21/2012,1430.150024,1759.044584,32.360001,29,1.323767
12/24/2012,1426.660034,1762.226213,32.240002,28.940001,1.3182
12/26/2012,1419.829956,1763.981681,33.150002,29.01,1.318044
12/27/2012,1418.099976,1768.150868,33.189999,29.24,1.322576
12/28/2012,1402.430054,1761.348479,33.040001,29.1,1.32503
12/31/2012,1426.189941,1777.586272,33.369999,29.370001,1.322769
1/2/2013,1462.420044,1790.203316,33.82,29.92,1.319784
1/3/2013,1459.369995,1768.589647,33.740002,29.18,1.318218
1/4/2013,1466.469971,1760.251438,33.880001,29.24,1.303271
1/7/2013,1461.890015,1749.170225,33.919998,29.18,1.306745
1/8/2013,1457.150024,1761.567962,33.959999,29.379999,1.312508
1/9/2013,1461.02002,1760.800041,33.880001,29.35,1.308233
1/10/2013,1472.119995,1777.147328,34.169998,29.780001,1.305483
1/11/2013,1472.050049,1767.053662,34.060001,29.48,1.327316
1/14/2013,1470.680054,1772.319879,34.279999,30.040001,1.336202
1/15/2013,1472.339966,1783.510762,33.990002,30.360001,1.337793
1/16/2013,1472.630005,1784.498144,34.279999,30.450001,1.330849
1/17/2013,1480.939941,1792.178256,34.669998,30.67,1.32908
1/18/2013,1485.97998,1789.325582,34.77,30.809999,1.337256
1/22/2013,1492.560059,1795.689016,35.009998,31.120001,1.33115
1/23/2013,1494.810059,1790.642271,34.610001,31.190001,1.331398
1/24/2013,1494.819946,1771.003366,34.759998,30.65,1.330849
1/25/2013,1502.959961,1762.555344,34.779999,30.209999,1.336934
1/28/2013,1500.180054,1758.605629,34.939999,29.85,1.346602
1/29/2013,1507.839966,1766.285741,35.290001,30.32,1.344628
1/30/2013,1501.959961,1779.451388,35.490002,30.92,1.349164
1/31/2013,1498.109985,1768.589647,35.279999,30.440001,1.356834
2/1/2013,1513.170044,1771.332497,35.349998,30.780001,1.3611
2/4/2013,1495.709961,1777.3668,34.779999,30.690001,1.364871
2/5/2013,1511.290039,1776.928021,35.029999,30.76,1.351169
2/6/2013,1512.119995,1781.645635,35.040001,30.809999,1.358142
2/7/2013,1509.390015,1775.611332,34.68,30.459999,1.352393
2/8/2013,1517.930054,1772.649175,34.700001,30.43,1.338939
2/11/2013,1517.01001,1752.132547,35.119999,30,1.336827
2/12/2013,1519.430054,1754.217135,35.279999,30.09,1.340357
2/13/2013,1520.329956,1745.001203,35.189999,29.77,1.345207
2/14/2013,1521.380005,1737.321256,35.27,29.459999,1.344447
2/15/2013,1519.790039,1708.905209,34.720001,28.83,1.335292
2/19/2013,1530.939941,1704.187584,34.959999,28.450001,1.334721
2/20/2013,1511.949951,1661.508838,34.169998,27.59,1.339585
2/21/2013,1502.420044,1674.455013,33.43,27.73,1.327316
2/22/2013,1515.599976,1678.295069,33.599998,27.83,1.319435
2/25/2013,1487.849976,1693.325832,33.209999,28.07,1.319592
2/26/2013,1496.939941,1713.952119,33.330002,28.41,1.306506
2/27/2013,1515.98999,1695.849375,33.400002,28.01,1.306592
2/28/2013,1514.680054,1678.6242,33.060001,27.540001,1.315097
3/1/2013,1518.199951,1672.480238,32.740002,27.620001,1.305995
3/4/2013,1525.199951,1670.944253,32.400002,27.6,1.301693
3/5/2013,1539.790039,1671.821987,32.689999,27.75,1.303611
3/6/2013,1541.459961,1681.147578,32.540001,28.1,1.304853
3/7/2013,1544.26001,1675.223088,32.939999,27.91,1.297858
3/8/2013,1551.180054,1675.442571,33.049999,28.01,1.311131
3/11/2013,1556.219971,1678.514541,33.040001,28.02,1.298802
3/12/2013,1552.47998,1691.680188,33.259998,28.200001,1.303271
3/13/2013,1554.52002,1685.865368,33.189999,27.940001,1.302932
3/14/2013,1563.22998,1686.084675,33.419998,27.799999,1.29584
3/15/2013,1560.699951,1689.5956,33.599998,27.799999,1.301236
3/18/2013,1552.099976,1704.736187,33.650002,27.950001,1.289275
3/19/2013,1548.339966,1712.416134,33.07,27.93,1.294498
3/20/2013,1558.709961,1704.626363,33.450001,27.809999,1.286389
3/21/2013,1545.800049,1714.28125,33.049999,28.18,1.294163
3/22/2013,1556.890015,1706.601303,33.610001,27.75,1.290489
3/25/2013,1551.689941,1703.200191,33.849998,27.84,1.302406
3/26/2013,1563.77002,1697.495019,34.450001,27.75,1.285843
3/27/2013,1562.849976,1704.516715,34.549999,27.73,1.286008
3/28/2013,1569.189941,1694.532697,34.75,27.42,1.277792
4/1/2013,1562.170044,1696.946416,34.68,27.09,1.285017
4/2/2013,1570.25,1672.370425,34.650002,26.35,1.282051
4/3/2013,1553.689941,1653.719078,33.759998,26.09,1.285017
4/4/2013,1559.97998,1648.891629,33.389999,25.99,1.292825
4/8/2013,1563.069946,1669.408268,33.490002,26.32,1.302932
4/9/2013,1568.609985,1682.354432,33.639999,27.030001,1.308027
4/10/2013,1587.72998,1653.93855,33.830002,26.68,1.305534
4/11/2013,1593.369995,1657.230003,33.459999,26.700001,1.311475
4/15/2013,1552.359985,1440.654512,31.49,22.09,1.305466
4/16/2013,1574.569946,1457.001953,31.76,22.67,1.31787
4/17/2013,1552.01001,1457.769863,31.01,22.440001,1.303492
4/18/2013,1541.609985,1473.459053,31.639999,22.4,1.305313
4/22/2013,1562.5,1512.955994,31.82,22.620001,1.306165
4/23/2013,1578.780029,1501.765287,31.860001,22.18,1.299444
4/24/2013,1578.790039,1518.112563,32.66,22.42,1.301744
4/25/2013,1585.160034,1553.879437,33.25,23.49,1.300728
4/29/2013,1593.609985,1561.230253,33.610001,23.540001,1.309586
4/30/2013,1597.569946,1566.386822,33.16,23.459999,1.316829
5/1/2013,1582.699951,1548.174265,32.389999,22.860001,1.318218
5/2/2013,1597.589966,1557.061066,33.490002,23.02,1.306506
5/6/2013,1617.5,1559.584444,34.139999,23.18,1.307019
5/7/2013,1625.959961,1540.165187,34.009998,23.1,1.307702
5/8/2013,1632.689941,1562.985721,34.400002,23.120001,1.316136
5/9/2013,1626.670044,1544.882812,34.169998,22.889999,1.303441
5/13/2013,1633.77002,1518.770825,33.860001,22.83,1.298802
5/14/2013,1650.339966,1511.968612,33.560001,22.57,1.293711
5/15/2013,1658.780029,1477.079637,33.610001,21.76,1.288245
5/16/2013,1650.469971,1471.154982,33.869999,21.950001,1.288328
5/20/2013,1666.290039,1482.455513,34.439999,22.280001,1.289108
5/21/2013,1669.160034,1457.879687,34.110001,21.620001,1.291906
5/22/2013,1655.349976,1447.566538,33.459999,21.51,1.284208
5/23/2013,1650.51001,1476.860165,33.540001,21.879999,1.292507
5/28/2013,1660.060059,1464.572241,33.790001,21.530001,1.284637
5/29/2013,1648.359985,1479.273884,33.099998,21.709999,1.294783
5/30/2013,1654.410034,1499.790347,33.25,21.98,1.304393
6/3/2013,1640.420044,1497.705759,33.16,21.98,1.307292
6/4/2013,1631.380005,1483.662378,33.200001,21.77,1.307343
6/5/2013,1608.900024,1486.844172,33.259998,21.780001,1.309329
6/6/2013,1622.560059,1497.925231,33.619999,21.93,1.324556
6/10/2013,1642.810059,1469.509338,34,21.16,1.322401
6/11/2013,1626.130005,1461.93905,33.790001,20.91,1.322401
6/12/2013,1612.52002,1472.91045,34.029999,21.02,1.333956
6/13/2013,1636.359985,1467.315091,34.330002,21.040001,1.336791
6/17/2013,1639.040039,1467.644222,34.759998,21.1,1.336309
6/18/2013,1651.810059,1449.651137,34.959999,20.879999,1.338993
6/19/2013,1628.930054,1432.755082,34.779999,20.6,1.329186
6/20/2013,1588.189941,1356.065018,33.630001,18.969999,1.323557
6/24/2013,1573.089966,1359.685602,33.639999,18.969999,1.313232
6/25/2013,1588.030029,1354.638769,33.740002,18.91,1.307976
6/26/2013,1603.26001,1297.697181,33.799999,17.889999,1.301338
6/27/2013,1613.199951,1272.024138,34.330002,17.889999,1.303594
7/1/2013,1614.959961,1328.965649,34.669998,18.93,1.306762
7/2/2013,1614.079956,1317.116603,35.209999,18.68,1.297892
7/3/2013,1615.410034,1324.686814,35.84,19.02,1.301084
7/8/2013,1640.459961,1311.192036,36.41,18.42,1.287101
7/9/2013,1652.319946,1323.370301,36.77,18.57,1.278184
7/10/2013,1652.619995,1326.990797,37.43,18.48,1.318774
7/11/2013,1675.02002,1363.086714,37.009998,19.49,1.309775
7/15/2013,1682.5,1362.428452,37.669998,19.280001,1.305875
7/16/2013,1676.26001,1370.218135,37.48,19.33,1.315115
7/17/2013,1680.910034,1352.993048,37.799999,18.66,1.311699
7/18/2013,1689.369995,1360.563336,38.34,18.719999,1.311063
7/22/2013,1695.530029,1413.555132,37.919998,19.77,1.319035
7/23/2013,1692.390015,1423.100371,38.09,19.77,1.322332
7/24/2013,1685.939941,1398.634105,37.400002,19.469999,1.319087
7/25/2013,1690.25,1411.690016,37.580002,19.5,1.327422
7/29/2013,1685.329956,1409.495769,37.130001,19.139999,1.326365
7/30/2013,1685.959961,1405.655713,36.669998,19.030001,1.326489
7/31/2013,1685.72998,1403.900333,37.360001,19.139999,1.330141
8/1/2013,1706.869995,1389.088965,38.27,18.969999,1.321196
8/5/2013,1707.140015,1379.104947,37.830002,19.01,1.32575
8/6/2013,1697.369995,1360.124469,37.459999,18.83,1.330814
8/7/2013,1690.910034,1362.099332,37.009998,18.83,1.334098
8/8/2013,1697.47998,1391.831815,36.84,19.6,1.338007
8/12/2013,1689.469971,1416.736937,37.759998,20.620001,1.329292
8/13/2013,1694.160034,1401.486614,37.900002,20.709999,1.326559
8/14/2013,1685.390015,1415.3106,38.09,21.09,1.326418
8/15/2013,1661.319946,1444.823688,38.240002,22.15,1.335399
8/19/2013,1646.060059,1448.334459,38.169998,22.34,1.333387
8/20/2013,1652.349976,1453.161897,37.52,22.190001,1.342102
8/21/2013,1642.800049,1448.992875,37.169998,22.139999,1.334294
8/22/2013,1656.959961,1457.111612,37.540001,22.27,1.335506
8/26/2013,1656.780029,1486.076097,37.959999,23.459999,1.337918
8/27/2013,1630.47998,1500.33895,38.869999,23.59,1.339208
8/28/2013,1634.959961,1499.900171,39.080002,23.43,1.333493
8/29/2013,1638.170044,1490.684063,38.580002,23,1.323627
9/3/2013,1639.77002,1496.718366,38.759998,23.389999,1.317402
9/4/2013,1653.079956,1477.408768,38.34,22.690001,1.320062
9/5/2013,1655.079956,1450.419047,38.689999,22.379999,1.311837
9/9/2013,1671.709961,1469.180218,38.939999,22.84,1.325803
9/10/2013,1683.98999,1445.372291,38.34,22.129999,1.326629
9/11/2013,1689.130005,1444.933347,38.48,22.290001,1.331558
9/12/2013,1683.420044,1400.718616,38.869999,21.059999,1.329893
9/16/2013,1697.599976,1387.333497,38.110001,20.940001,1.333796
9/17/2013,1704.76001,1387.8821,37.740002,20.959999,1.335791
9/18/2013,1725.52002,1448.334459,38.68,22.309999,1.352302
9/19/2013,1722.339966,1445.48195,38.080002,22.200001,1.353418
9/23/2013,1701.839966,1399.402103,37.27,20.780001,1.349892
9/24/2013,1697.420044,1400.608968,37.220001,20.889999,1.347182
9/25/2013,1692.77002,1413.006529,36.880001,20.98,1.351698
9/26/2013,1698.670044,1402.035217,37.080002,20.92,1.348618
9/30/2013,1681.550049,1406.313975,36.849998,20.9,1.352521
10/1/2013,1695,1366.926682,36.68,20.41,1.352338
10/2/2013,1693.869995,1394.026062,37.419998,20.92,1.359102
10/3/2013,1678.660034,1395.342652,37.139999,20.92,1.362416
10/8/2013,1655.449951,1397.756382,37.310001,21.49,1.359804
10/9/2013,1656.400024,1383.603265,36.549999,21.049999,1.352027
10/10/2013,1692.560059,1363.415845,37.099998,20.83,1.352667
10/14/2013,1710.140015,1347.617084,36.869999,20.5,1.355859
10/15/2013,1698.060059,1357.491355,36.470001,20.559999,1.352174
10/16/2013,1721.540039,1355.406767,36.919998,20.5,1.352247
10/17/2013,1733.150024,1397.975766,36.380001,21.049999,1.366699
10/21/2013,1744.660034,1393.148405,35.939999,21.41,1.367596
10/22/2013,1754.670044,1419.040832,35.41,21.870001,1.377847
10/23/2013,1746.380005,1411.909488,34.950001,21.75,1.378094
10/24/2013,1752.069946,1425.184794,34.990002,21.870001,1.380396
10/28/2013,1762.109985,1432.425962,35.549999,21.68,1.380529
10/29/2013,1771.949951,1423.758622,35.41,21.690001,1.37893
10/30/2013,1763.310059,1421.893506,34.849998,21.879999,1.374306
